f0,f1,f2
-1.4739206853857332,-0.5488821268944409,0.5212737587451064
-1.5440697856756949,-0.02506208834327067,-0.3876790779421312
-0.8127722861118122,-0.8330883616983084,1.4092873415652785
-0.7537292716581565,-0.8326341800072334,-0.7474739696402242
-0.9996534610200615,-0.132596861094594,-0.35737838685176815
-1.9739610754581274,-1.0258448291721594,-0.1727013202872755
-1.0526273024175277,0.33847883054738787,1.1922987634938187
0.31275739719638623,0.7702680924802208,-1.5482749216081222
1.853065113203364,0.9483568270219797,0.26116334440550065
1.4757828651536666,-0.30042597762614787,-1.5425211691861767
-0.262515321574438,0.6876616129247916,-0.14271533287105925
0.8727565933184811,-0.07926365030925908,-0.6471803596876536
-1.1565341512198597,0.07951467865601586,-0.5436176261132805
2.0011446300850073,-0.8365782526165257,1.219526152975618
2.4492898449348153,0.07358845322424518,0.7433505454008286
-2.5180872876020937,-0.0010083889747319313,0.9855776320333793
-1.3219706148575125,-0.8866020807725492,-1.0391557667174973
-1.8042161027506496,0.11634365151636884,-0.015524028698640334
-2.0085661492574545,-0.8806841613854649,0.284318391863419
2.5790864140013734,0.2035567055297391,-0.8492463579139763
-1.0147278135869477,-0.0823224682518294,-0.9715511938328646
2.0005951192046516,0.6362124045888703,0.6814399116440264
-1.0258674098586424,0.8524763467002446,-0.22277373624126265
1.9198710992914838,-0.593038227097309,-1.5568474502062346
0.9920197739604854,0.04519108539679656,-0.5903062530755513
-0.07301171164543283,0.30184047431383154,1.2535936153263316
0.5422417526782827,-0.38417432157202114,-1.5699039162747495
2.582810316001145,0.5921202986710116,0.6758931742045128
2.420107202005012,-0.3546079367517444,0.835214606391251
2.0591891076039426,1.0270760513628725,1.2699634253301337
-1.8844015284107967,-0.7104481406901259,1.1994441754212424
-1.9307611304065206,-0.6994596554385593,-0.28348622510627414
2.1706256399859263,0.6098357415333862,1.2192959130606151
-0.45863898087073446,-0.5008920101711207,-1.5916305700450832
1.1842136806907568,-0.7484702320395058,-0.02555015626230262
-1.0666806748892892,0.12095471656937874,-1.0918047333900045
1.7658303236414392,0.8146400029389574,-1.4870836100874623
1.4233814205491038,-0.8710733397337616,0.059661184505129625
1.5698281662251545,0.5390718723817524,1.2056617735144715
2.1629061674101564,-0.02615549286282047,0.7695450508860199
0.08310835714808204,0.5339125060925342,0.8965657408922031
0.2798224257624763,-0.7680219254024447,-0.9209349908499779
